| id      | item     | qty  | unit  | total = qty * unit |
| r_01648 | item1648 | 9    | 12.00 |                    |
| r_01649 | item1649 | 9    | 12.00 |                    |
| r_01650 | item1650 | 9    | 12.00 |                    |
| r_01651 | item1651 | 9    | 12.00 |                    |
| r_01652 | item1652 | 9    | 12.00 |                    |
| r_01653 | item1653 | 9    | 12.00 |                    |
| r_01654 | item1654 | 9    | 12.00 |                    |
| r_01655 | item1655 | 9    | 12.00 |                    |
| r_01656 | item1656 | 9    | 12.00 |                    |
| r_01657 | item1657 | 9    | 12.00 |                    |
| r_01658 | item1658 | 9    | 12.00 |                    |
| r_01659 | item1659 | 9    | 12.00 |                    |
| r_01660 | item1660 | 9    | 12.00 |                    |
| r_01661 | item1661 | 9    | 12.00 |                    |
| r_01662 | item1662 | 9    | 12.00 |                    |
| r_01663 | item1663 | 9    | 12.00 |                    |
| r_01664 | item1664 | 9    | 12.00 |                    |
| r_01665 | item1665 | 9    | 12.00 |                    |
| r_01666 | item1666 | 9    | 12.00 |                    |
| r_01667 | item1667 | 9    | 12.00 |                    |
| r_01668 | item1668 | 9    | 12.00 |                    |
| r_01669 | item1669 | 9    | 12.00 |                    |
| r_01670 | item1670 | 9    | 12.00 |                    |
| r_01671 | item1671 | 9    | 12.00 |                    |
| r_01672 | item1672 | 9    | 12.00 |                    |
| r_01673 | item1673 | 9    | 12.00 |                    |
| r_01674 | item1674 | 9    | 12.00 |                    |
| r_01675 | item1675 | 9    | 12.00 |                    |
| r_01676 | item1676 | 9    | 12.00 |                    |
| r_01677 | item1677 | 9    | 12.00 |                    |
| r_01678 | item1678 | 9    | 12.00 |                    |
| r_01679 | item1679 | 9    | 12.00 |                    |
| r_01680 | item1680 | 9    | 12.00 |                    |
| r_01681 | item1681 | 9    | 12.00 |                    |
| r_01682 | item1682 | 9    | 12.00 |                    |
| r_01683 | item1683 | 9    | 12.00 |                    |
| r_01684 | item1684 | 9    | 12.00 |                    |
| r_01685 | item1685 | 9    | 12.00 |                    |
| r_01686 | item1686 | 9    | 12.00 |                    |
| r_01687 | item1687 | 9    | 12.00 |                    |
| r_01688 | item1688 | 9    | 12.00 |                    |
| r_01689 | item1689 | 9    | 12.00 |                    |
| r_01690 | item1690 | 9    | 12.00 |                    |
| r_01691 | item1691 | 9    | 12.00 |                    |
| r_01692 | item1692 | 9    | 12.00 |                    |
| r_01693 | item1693 | 9    | 12.00 |                    |
| r_01694 | item1694 | 9    | 12.00 |                    |
| r_01695 | item1695 | 9    | 12.00 |                    |
| r_01696 | item1696 | 9    | 12.00 |                    |
| r_01697 | item1697 | 9    | 12.00 |                    |
| r_01698 | item1698 | 9    | 12.00 |                    |
| r_01699 | item1699 | 9    | 12.00 |                    |
| r_01700 | item1700 | 9    | 12.00 |                    |
| r_01701 | item1701 | 9    | 12.00 |                    |
| r_01702 | item1702 | 9    | 12.00 |                    |
| r_01703 | item1703 | 9    | 12.00 |                    |
| r_01704 | item1704 | 9    | 12.00 |                    |
| r_01705 | item1705 | 9    | 12.00 |                    |
| r_01706 | item1706 | 9    | 12.00 |                    |
| r_01707 | item1707 | 9    | 12.00 |                    |
| r_01708 | item1708 | 9    | 12.00 |                    |
| r_01709 | item1709 | 9    | 12.00 |                    |
| r_01710 | item1710 | 9    | 12.00 |                    |
| r_01711 | item1711 | 9    | 12.00 |                    |
| r_01712 | item1712 | 9    | 12.00 |                    |
| r_01713 | item1713 | 9    | 12.00 |                    |
| r_01714 | item1714 | 9    | 12.00 |                    |
| r_01715 | item1715 | 9    | 12.00 |                    |
| r_01716 | item1716 | 9    | 12.00 |                    |
| r_01717 | item1717 | 9    | 12.00 |                    |
| r_01718 | item1718 | 9    | 12.00 |                    |
| r_01719 | item1719 | 9    | 12.00 |                    |
| r_01720 | item1720 | 9    | 12.00 |                    |
| r_01721 | item1721 | 9    | 12.00 |                    |
| r_01722 | item1722 | 9    | 12.00 |                    |
| r_01723 | item1723 | 9    | 12.00 |                    |
| r_01724 | item1724 | 9    | 12.00 |                    |
| r_01725 | item1725 | 9    | 12.00 |                    |
| r_01726 | item1726 | 9    | 12.00 |                    |
| r_01727 | item1727 | 9    | 12.00 |                    |
| r_01728 | item1728 | 9    | 12.00 |                    |
| r_01729 | item1729 | 9    | 12.00 |                    |
| r_01730 | item1730 | 9    | 12.00 |                    |
| r_01731 | item1731 | 9    | 12.00 |                    |
| r_01732 | item1732 | 9    | 12.00 |                    |
| r_01733 | item1733 | 9    | 12.00 |                    |
| r_01734 | item1734 | 9    | 12.00 |                    |
| r_01735 | item1735 | 9    | 12.00 |                    |
| r_01736 | item1736 | 9    | 12.00 |                    |
| r_01737 | item1737 | 9    | 12.00 |                    |
| r_01738 | item1738 | 9    | 12.00 |                    |
| r_01739 | item1739 | 9    | 12.00 |                    |
| r_01740 | item1740 | 9    | 12.00 |                    |
| r_01741 | item1741 | 9    | 12.00 |                    |
| r_01742 | item1742 | 9    | 12.00 |                    |
| r_01743 | item1743 | 9    | 12.00 |                    |
| r_01744 | item1744 | 9    | 12.00 |                    |
| r_01745 | item1745 | 9    | 12.00 |                    |
| r_01746 | item1746 | 9    | 12.00 |                    |
| r_01747 | item1747 | 9    | 12.00 |                    |
| r_01748 | item1748 | 9    | 12.00 |                    |
| r_01749 | item1749 | 9    | 12.00 |                    |
| r_01750 | item1750 | 9    | 12.00 |                    |
| r_01751 | item1751 | 9    | 12.00 |                    |
| r_01752 | item1752 | 9    | 12.00 |                    |
| r_01753 | item1753 | 9    | 12.00 |                    |
| r_01754 | item1754 | 9    | 12.00 |                    |
| r_01755 | item1755 | 9    | 12.00 |                    |
| r_01756 | item1756 | 9    | 12.00 |                    |
| r_01757 | item1757 | 9    | 12.00 |                    |
| r_01758 | item1758 | 9    | 12.00 |                    |
| r_01759 | item1759 | 9    | 12.00 |                    |
| r_01760 | item1760 | 9    | 12.00 |                    |
| r_01761 | item1761 | 9    | 12.00 |                    |
| r_01762 | item1762 | 9    | 12.00 |                    |
| r_01763 | item1763 | 9    | 12.00 |                    |
| r_01764 | item1764 | 9    | 12.00 |                    |
| r_01765 | item1765 | 9    | 12.00 |                    |
| r_01766 | item1766 | 9    | 12.00 |                    |
| r_01767 | item1767 | 9    | 12.00 |                    |
| r_01768 | item1768 | 9    | 12.00 |                    |
| r_01769 | item1769 | 9    | 12.00 |                    |
| r_01770 | item1770 | 9    | 12.00 |                    |
| r_01771 | item1771 | 9    | 12.00 |                    |
| r_01772 | item1772 | 9    | 12.00 |                    |
| r_01773 | item1773 | 9    | 12.00 |                    |
| r_01774 | item1774 | 9    | 12.00 |                    |
| r_01775 | item1775 | 9    | 12.00 |                    |
| r_01776 | item1776 | 9    | 12.00 |                    |
| r_01777 | item1777 | 9    | 12.00 |                    |
| r_01778 | item1778 | 9    | 12.00 |                    |
| r_01779 | item1779 | 9    | 12.00 |                    |
| r_01780 | item1780 | 9    | 12.00 |                    |
| r_01781 | item1781 | 9    | 12.00 |                    |
| r_01782 | item1782 | 9    | 12.00 |                    |
| r_01783 | item1783 | 9    | 12.00 |                    |
| r_01784 | item1784 | 9    | 12.00 |                    |
| r_01785 | item1785 | 9    | 12.00 |                    |
| r_01786 | item1786 | 9    | 12.00 |                    |
| r_01787 | item1787 | 9    | 12.00 |                    |
| r_01788 | item1788 | 9    | 12.00 |                    |
| r_01789 | item1789 | 9    | 12.00 |                    |
| r_01790 | item1790 | 9    | 12.00 |                    |
| r_01791 | item1791 | 9    | 12.00 |                    |
| r_01792 | item1792 | 9    | 12.00 |                    |
| r_01793 | item1793 | 9    | 12.00 |                    |
| r_01794 | item1794 | 9    | 12.00 |                    |
| r_01795 | item1795 | 9    | 12.00 |                    |
| r_01796 | item1796 | 9    | 12.00 |                    |
| r_01797 | item1797 | 9    | 12.00 |                    |
| r_01798 | item1798 | 9    | 12.00 |                    |
| r_01799 | item1799 | 9    | 12.00 |                    |
| r_01800 | item1800 | 9    | 12.00 |                    |
| r_01801 | item1801 | 9    | 12.00 |                    |
| r_01802 | item1802 | 9    | 12.00 |                    |
| r_01803 | item1803 | 9    | 12.00 |                    |
| r_01804 | item1804 | 9    | 12.00 |                    |
| r_01805 | item1805 | 9    | 12.00 |                    |
| r_01806 | item1806 | 9    | 12.00 |                    |
| r_01807 | item1807 | 9    | 12.00 |                    |
| r_01808 | item1808 | 9    | 12.00 |                    |
| r_01809 | item1809 | 9    | 12.00 |                    |
| r_01810 | item1810 | 9    | 12.00 |                    |
| r_01811 | item1811 | 9    | 12.00 |                    |
| r_01812 | item1812 | 9    | 12.00 |                    |
| r_01813 | item1813 | 9    | 12.00 |                    |
| r_01814 | item1814 | 9    | 12.00 |                    |
| r_01815 | item1815 | 9    | 12.00 |                    |
| r_01816 | item1816 | 9    | 12.00 |                    |
| r_01817 | item1817 | 9    | 12.00 |                    |
| r_01818 | item1818 | 9    | 12.00 |                    |
| r_01819 | item1819 | 9    | 12.00 |                    |
| r_01820 | item1820 | 9    | 12.00 |                    |
| r_01821 | item1821 | 9    | 12.00 |                    |
| r_01822 | item1822 | 9    | 12.00 |                    |
| r_01823 | item1823 | 9    | 12.00 |                    |
| r_01824 | item1824 | 9    | 12.00 |                    |
| r_01825 | item1825 | 9    | 12.00 |                    |
| r_01826 | item1826 | 9    | 12.00 |                    |
| r_01827 | item1827 | 9    | 12.00 |                    |
| r_01828 | item1828 | 9    | 12.00 |                    |
| r_01829 | item1829 | 9    | 12.00 |                    |
| r_01830 | item1830 | 9    | 12.00 |                    |
| r_01831 | item1831 | 9    | 12.00 |                    |
| r_01832 | item1832 | 9    | 12.00 |                    |
| r_01833 | item1833 | 9    | 12.00 |                    |
| r_01834 | item1834 | 9    | 12.00 |                    |
| r_01835 | item1835 | 9    | 12.00 |                    |
| r_01836 | item1836 | 9    | 12.00 |                    |
| r_01837 | item1837 | 9    | 12.00 |                    |
| r_01838 | item1838 | 9    | 12.00 |                    |
| r_01839 | item1839 | 9    | 12.00 |                    |
| r_01840 | item1840 | 9    | 12.00 |                    |
| r_01841 | item1841 | 9    | 12.00 |                    |
| r_01842 | item1842 | 9    | 12.00 |                    |
| r_01843 | item1843 | 9    | 12.00 |                    |
| r_01844 | item1844 | 9    | 12.00 |                    |
| r_01845 | item1845 | 9    | 12.00 |                    |
| r_01846 | item1846 | 9    | 12.00 |                    |
| r_01847 | item1847 | 9    | 12.00 |                    |
| r_01848 | item1848 | 9    | 12.00 |                    |
| r_01849 | item1849 | 9    | 12.00 |                    |
| r_01850 | item1850 | 9    | 12.00 |                    |
| r_01851 | item1851 | 9    | 12.00 |                    |
| r_01852 | item1852 | 9    | 12.00 |                    |
| r_01853 | item1853 | 9    | 12.00 |                    |
| r_01854 | item1854 | 9    | 12.00 |                    |
| r_01855 | item1855 | 9    | 12.00 |                    |
| r_01856 | item1856 | 9    | 12.00 |                    |
| r_01857 | item1857 | 9    | 12.00 |                    |
| r_01858 | item1858 | 9    | 12.00 |                    |
| r_01859 | item1859 | 9    | 12.00 |                    |
| r_01860 | item1860 | 9    | 12.00 |                    |
| r_01861 | item1861 | 9    | 12.00 |                    |
| r_01862 | item1862 | 9    | 12.00 |                    |
| r_01863 | item1863 | 9    | 12.00 |                    |
| r_01864 | item1864 | 9    | 12.00 |                    |
| r_01865 | item1865 | 9    | 12.00 |                    |
| r_01866 | item1866 | 9    | 12.00 |                    |
| r_01867 | item1867 | 9    | 12.00 |                    |
| r_01868 | item1868 | 9    | 12.00 |                    |
| r_01869 | item1869 | 9    | 12.00 |                    |
| r_01870 | item1870 | 9    | 12.00 |                    |
| r_01871 | item1871 | 9    | 12.00 |                    |
| r_01872 | item1872 | 9    | 12.00 |                    |
| r_01873 | item1873 | 9    | 12.00 |                    |
| r_01874 | item1874 | 9    | 12.00 |                    |
| r_01875 | item1875 | 9    | 12.00 |                    |
| r_01876 | item1876 | 9    | 12.00 |                    |
| r_01877 | item1877 | 9    | 12.00 |                    |
| r_01878 | item1878 | 9    | 12.00 |                    |
| r_01879 | item1879 | 9    | 12.00 |                    |
| r_01880 | item1880 | 9    | 12.00 |                    |
| r_01881 | item1881 | 9    | 12.00 |                    |
| r_01882 | item1882 | 9    | 12.00 |                    |
| r_01883 | item1883 | 9    | 12.00 |                    |
| r_01884 | item1884 | 9    | 12.00 |                    |
| r_01885 | item1885 | 9    | 12.00 |                    |
| r_01886 | item1886 | 9    | 12.00 |                    |
| r_01887 | item1887 | 9    | 12.00 |                    |
| r_01888 | item1888 | 9    | 12.00 |                    |
| r_01889 | item1889 | 9    | 12.00 |                    |
| r_01890 | item1890 | 9    | 12.00 |                    |
| r_01891 | item1891 | 9    | 12.00 |                    |
| r_01892 | item1892 | 9    | 12.00 |                    |
| r_01893 | item1893 | 9    | 12.00 |                    |
| r_01894 | item1894 | 9    | 12.00 |                    |
| r_01895 | item1895 | 9    | 12.00 |                    |
| r_01896 | item1896 | 9    | 12.00 |                    |
| r_01897 | item1897 | 9    | 12.00 |                    |
| r_01898 | item1898 | 9    | 12.00 |                    |
| r_01899 | item1899 | 9    | 12.00 |                    |
| r_01900 | item1900 | 9    | 12.00 |                    |
| r_01901 | item1901 | 9    | 12.00 |                    |
| r_01902 | item1902 | 9    | 12.00 |                    |
| r_01903 | item1903 | 9    | 12.00 |                    |
| r_01904 | item1904 | 9    | 12.00 |                    |
| r_01905 | item1905 | 9    | 12.00 |                    |
| r_01906 | item1906 | 9    | 12.00 |                    |
| r_01907 | item1907 | 9    | 12.00 |                    |
| r_01908 | item1908 | 9    | 12.00 |                    |
| r_01909 | item1909 | 9    | 12.00 |                    |
| r_01910 | item1910 | 9    | 12.00 |                    |
| r_01911 | item1911 | 9    | 12.00 |                    |
| r_01912 | item1912 | 9    | 12.00 |                    |
| r_01913 | item1913 | 9    | 12.00 |                    |
| r_01914 | item1914 | 9    | 12.00 |                    |
| r_01915 | item1915 | 9    | 12.00 |                    |
| r_01916 | item1916 | 9    | 12.00 |                    |
| r_01917 | item1917 | 9    | 12.00 |                    |
| r_01918 | item1918 | 9    | 12.00 |                    |
| r_01919 | item1919 | 9    | 12.00 |                    |
| r_01920 | item1920 | 9    | 12.00 |                    |
| r_01921 | item1921 | 9    | 12.00 |                    |
| r_01922 | item1922 | 9    | 12.00 |                    |
| r_01923 | item1923 | 9    | 12.00 |                    |
| r_01924 | item1924 | 9    | 12.00 |                    |
| r_01925 | item1925 | 9    | 12.00 |                    |
| r_01926 | item1926 | 9    | 12.00 |                    |
| r_01927 | item1927 | 9    | 12.00 |                    |
| r_01928 | item1928 | 9    | 12.00 |                    |
| r_01929 | item1929 | 9    | 12.00 |                    |
| r_01930 | item1930 | 9    | 12.00 |                    |
| r_01931 | item1931 | 9    | 12.00 |                    |
| r_01932 | item1932 | 9    | 12.00 |                    |
| r_01933 | item1933 | 9    | 12.00 |                    |
| r_01934 | item1934 | 9    | 12.00 |                    |
| r_01935 | item1935 | 9    | 12.00 |                    |
| r_01936 | item1936 | 9    | 12.00 |                    |
| r_01937 | item1937 | 9    | 12.00 |                    |
| r_01938 | item1938 | 9    | 12.00 |                    |
| r_01939 | item1939 | 9    | 12.00 |                    |
| r_01940 | item1940 | 9    | 12.00 |                    |
| r_01941 | item1941 | 9    | 12.00 |                    |
| r_01942 | item1942 | 9    | 12.00 |                    |
| r_01943 | item1943 | 9    | 12.00 |                    |
| r_01944 | item1944 | 9    | 12.00 |                    |
| r_01945 | item1945 | 9    | 12.00 |                    |
| r_01946 | item1946 | 9    | 12.00 |                    |
| r_01947 | item1947 | 9    | 12.00 |                    |
| r_01948 | item1948 | 9    | 12.00 |                    |
| r_01949 | item1949 | 9    | 12.00 |                    |
| r_01950 | item1950 | 9    | 12.00 |                    |
| r_01951 | item1951 | 9    | 12.00 |                    |
| r_01952 | item1952 | 9    | 12.00 |                    |
| r_01953 | item1953 | 9    | 12.00 |                    |
| r_01954 | item1954 | 9    | 12.00 |                    |
| r_01955 | item1955 | 9    | 12.00 |                    |
| r_01956 | item1956 | 9    | 12.00 |                    |
| r_01957 | item1957 | 9    | 12.00 |                    |
| r_01958 | item1958 | 9    | 12.00 |                    |
| r_01959 | item1959 | 9    | 12.00 |                    |
| r_01960 | item1960 | 9    | 12.00 |                    |
| r_01961 | item1961 | 9    | 12.00 |                    |
| r_01962 | item1962 | 9    | 12.00 |                    |
| r_01963 | item1963 | 9    | 12.00 |                    |
| r_01964 | item1964 | 9    | 12.00 |                    |
| r_01965 | item1965 | 9    | 12.00 |                    |
| r_01966 | item1966 | 9    | 12.00 |                    |
| r_01967 | item1967 | 9    | 12.00 |                    |
| r_01968 | item1968 | 9    | 12.00 |                    |
| r_01969 | item1969 | 9    | 12.00 |                    |
| r_01970 | item1970 | 9    | 12.00 |                    |
| r_01971 | item1971 | 9    | 12.00 |                    |
| r_01972 | item1972 | 9    | 12.00 |                    |
| r_01973 | item1973 | 9    | 12.00 |                    |
| r_01974 | item1974 | 9    | 12.00 |                    |
| r_01975 | item1975 | 9    | 12.00 |                    |
| r_01976 | item1976 | 9    | 12.00 |                    |
| r_01977 | item1977 | 9    | 12.00 |                    |
| r_01978 | item1978 | 9    | 12.00 |                    |
| r_01979 | item1979 | 9    | 12.00 |                    |
| r_01980 | item1980 | 9    | 12.00 |                    |
| r_01981 | item1981 | 9    | 12.00 |                    |
| r_01982 | item1982 | 9    | 12.00 |                    |
| r_01983 | item1983 | 9    | 12.00 |                    |
| r_01984 | item1984 | 9    | 12.00 |                    |
| r_01985 | item1985 | 9    | 12.00 |                    |
| r_01986 | item1986 | 9    | 12.00 |                    |
| r_01987 | item1987 | 9    | 12.00 |                    |
| r_01988 | item1988 | 9    | 12.00 |                    |
| r_01989 | item1989 | 9    | 12.00 |                    |
| r_01990 | item1990 | 9    | 12.00 |                    |
| r_01991 | item1991 | 9    | 12.00 |                    |
| r_01992 | item1992 | 9    | 12.00 |                    |
| r_01993 | item1993 | 9    | 12.00 |                    |
| r_01994 | item1994 | 9    | 12.00 |                    |
| r_01995 | item1995 | 9    | 12.00 |                    |
| r_01996 | item1996 | 9    | 12.00 |                    |
| r_01997 | item1997 | 9    | 12.00 |                    |
| r_01998 | item1998 | 9    | 12.00 |                    |
| r_01999 | item1999 | 9    | 12.00 |                    |

key := id
